pct_mouse_click	total_load_time	mouse_move_total_rel_distance	session_start	session_id	ack	screen_width	pct_click	browser_name	pct_mouse_move	pct_click_product_info	pct_scroll_move_duration	pct_scrandom	session_duration	page_activity_duration	pct_rage_click	scroll_move_total_rel_distance	user_id	screen_height	pct_input	pct_doubleclick	product_ean	pct_scroll_move	pct_wild_mouse	wild_mouse_duration
5.69902	0.27217	8.47512	2023-05-11 04:57:08	1014523	0.00000	1024	6.64759	edge	6.26353	57.57253	9.16362	66.50649	108.82465	11.02843	41.00788	7.90585	468	600	0.21407	5.02785	5039300035837	58.19808	55.54336	8.06251
7.29969	2.15642	7.23865	2020-07-26 10:00:32	1338208	0.00000	1024	5.01599	chrome	6.79710	58.11008	7.80732	66.45330	161.73353	10.64286	31.54749	5.64255	2178	600	0.40929	7.23514	1748200203591	54.14847	48.01614	8.99900
5.67392	1.80503	6.83565	2020-05-16 06:55:11	1310825	1.00000	1280	7.75165	edge	6.52106	49.78760	6.81735	33.23171	163.49026	7.92988	37.25928	12.14087	1385	768	0.12604	10.53594	9159714947055	54.44126	56.44227	7.34502
5.23643	4.47126	7.49496	2023-03-07 15:41:37	420217	0.00000	1920	5.01542	chrome	4.57100	46.14403	8.36078	37.95494	205.70085	7.06118	51.37463	8.42094	2460	lower	0.33446	9.19534	9422048528697	69.17296	62.28551	8.64423
10.82996	6.31895	8.59236	2021-04-30 10:54:41	1307552	1.00000	1280	10.32841	chrome	10.87168	55.87680	7.42762	44.59148	85.24005	6.06529	33.66136	8.48625	1266	600	0.09805	9.21845	4625015665882	44.20576	65.47879	6.31070
6.27924	5.28248	7.87751	2022-10-07 16:40:50	713002	1.00000	1024	5.59299	other	9.45254	29.26308	7.46421	62.68140	275.74570	13.22551	41.23020	9.00716	101	lower	9.33602	5.73278	7709125507472	77.67044	59.91738	12.34629
8.77377	2.87066	9.40199	2018-12-03 10:06:55	1360559	1.00000	1024	10.36305	firefox	9.26461	51.33987	7.56566	59.17403	166.42994	6.17856	28.81702	11.32307	629	768	0.21994	11.87176	5174357293950	58.77318	40.07648	8.18558
10.12905	2.49959	8.13816	2023-08-27 17:42:54	388943	1.00000	1280	8.58111	mobile	9.44091	42.29760	7.74680	25.65607	134.58620	6.96317	33.94821	7.62294	1843	1080	0.05360	8.49418	2659454972630	36.73664	43.71555	3.63092
4.97965	2.03800	7.24915	2019-11-17 00:34:37	732421	0.00000	1920	2.55297	edge	5.97058	55.43507	8.72201	55.16516	187.84560	7.72237	73.90751	8.20064	1618	768	1.79701	8.03480	5524316800475	48.07170	47.10150	10.65770
7.85717	6.54746	6.97916	2023-08-09 05:14:37	1262095	1.00000	1366	10.05992	mobile	9.62091	30.32180	8.18380	52.32448	179.44211	9.81171	33.38336	9.41374	1043	1024	0.49014	5.53338	1582227277209	41.79294	61.60701	9.20888
7.37888	1.09325	8.41959	2018-11-02 04:06:46	1352054	1.00000	higher	5.03812	mobile	10.91680	45.46218	6.47317	52.39424	211.20114	9.64846	52.12483	10.42129	1105	lower	0.11499	6.08645	6518615452847	63.25702	37.75269	7.30672
5.39884	1.66211	7.43220	2020-01-13 14:53:52	690275	0.00000	1024	8.78597	mobile	3.62436	66.12707	9.24794	73.38794	122.69113	10.06679	49.33635	8.03995	981	768	0.64041	9.02495	6179064079599	55.91241	36.21906	9.55417
6.89892	3.37147	8.16378	2021-01-11 21:16:08	460259	1.00000	1280	11.00231	mobile	9.45250	45.40161	8.85283	25.60394	202.68276	6.06973	43.27348	14.48427	1109	600	6.82710	12.19004	1081680914954	37.13515	37.22275	12.03093
6.51877	8.58146	8.55664	2022-07-27 21:57:01	1280690	0.00000	1920	8.26590	chrome	8.52828	56.74748	7.79011	38.86671	92.86244	13.00269	38.76517	12.86250	691	lower	0.56835	12.19943	4304862731079	38.43758	69.92310	9.45406
6.00518	5.13130	7.60588	2022-10-08 10:09:00	1112958	1.00000	higher	7.00979	edge	6.45001	28.52667	7.30757	45.78879	148.28201	9.83609	66.14566	10.48361	116	600	0.31462	10.50226	8314902688948	48.74585	50.94165	8.65322
6.77848	2.96988	6.65484	2023-09-01 00:09:13	251577	1.00000	lower	5.89015	safari	9.98419	49.96756	7.14882	53.85512	138.45530	9.56414	40.45510	10.11597	1181	1024	1.68163	6.49185	9083537423727	46.06196	39.42250	10.58293
5.85996	1.53043	8.11223	2019-12-25 10:56:48	80714	0.00000	lower	7.30704	edge	6.32289	48.45468	7.68768	16.18710	123.18170	11.26748	54.48071	7.55263	592	768	1.49223	5.60686	2137180262152	28.93990	28.22366	10.45314
5.94339	4.72620	7.93929	2020-02-03 22:02:50	435981	1.00000	1024	7.79684	firefox	5.10586	58.36661	9.42973	60.87442	212.11523	10.74171	29.91452	7.28936	1268	1080	1.65968	7.75767	2135697365168	49.98121	49.96603	10.59040
7.19205	2.06066	7.35003	2021-08-11 18:01:36	381695	1.00000	800	7.92370	edge	9.37610	53.67898	8.41942	27.23255	92.31885	8.94676	39.04381	10.02431	1964	600	1.61440	7.30363	0943326904624	55.35923	64.00562	10.55930
7.34185	6.24691	9.78810	2022-04-18 06:59:47	1178108	1.00000	800	8.21353	mobile	9.45792	41.66032	8.21526	40.54066	179.39024	10.21779	35.12310	10.01258	2495	1080	1.06532	7.40884	1180968015113	66.55772	45.57472	10.12643
7.42936	3.24664	9.82289	2023-04-03 03:29:20	397830	0.00000	1280	7.00444	edge	5.15202	59.23009	7.98684	36.00139	66.25337	8.91128	60.87645	4.44977	1298	1080	0.57738	7.28755	2155408971792	52.31579	46.59850	9.36778
7.51467	1.90558	6.77804	2021-07-16 08:21:04	413420	1.00000	lower	7.66108	edge	10.23142	52.44029	7.19399	69.51095	44.33051	9.85117	33.86265	10.11214	1631	768	0.41006	6.19737	7749581492707	39.13667	38.48547	8.93527
7.85646	3.87074	8.42752	2020-06-23 16:34:05	691230	1.00000	1920	7.59767	firefox	9.09266	33.68614	8.22292	62.53274	145.24206	7.96486	12.41525	11.25733	760	1080	0.13214	11.06797	6973767474503	41.77141	47.31330	7.28443
9.41236	1.01861	9.41475	2023-04-29 00:37:35	1293553	1.00000	1920	9.92609	safari	9.89752	71.06710	7.26753	25.39324	98.49259	6.79526	35.32925	10.26621	1011	1080	0.13276	10.93361	5910933248897	22.30457	53.06476	7.64328
7.46668	1.83321	9.33100	2022-01-08 03:12:04	1357979	1.00000	1280	9.93686	chrome	9.84606	31.05254	6.28107	41.09900	284.54362	9.94470	53.62048	10.28296	913	1080	3.10391	6.52130	0066908976922	48.36440	75.17389	11.22376
7.17524	7.50116	8.60347	2021-10-12 20:53:06	332298	1.00000	1024	6.26684	edge	11.07205	43.65092	7.81348	53.05093	50.24305	10.62110	30.89669	11.42303	1319	800	0.81500	7.43478	0422695027634	45.28254	61.89083	9.81720
9.90294	2.69151	8.68513	2019-05-10 19:40:34	691876	1.00000	1024	9.16208	edge	9.95149	70.78620	6.36710	74.35600	195.07784	6.58464	34.00775	8.67764	1775	lower	0.11774	8.79803	6554084947019	32.56647	41.28208	5.18517
12.40816	4.50193	7.45149	2021-03-21 20:42:08	293951	1.00000	1920	11.24339	edge	12.35722	44.16010	7.88054	30.72176	213.83274	5.02192	65.54354	8.10857	1361	600	0.06150	9.25125	4333935808639	51.31445	46.31234	5.21810
8.71518	2.33956	6.47455	2019-08-02 20:01:42	839847	0.00000	higher	5.43722	mobile	9.94618	34.39890	7.91422	60.40433	219.42987	7.90165	47.63548	4.61468	2127	800	16.75948	4.45964	5066388933403	43.11447	62.54208	12.93448
9.58256	3.51708	8.45498	2021-05-28 23:55:26	1330091	0.00000	1366	9.66448	firefox	9.56793	56.92655	8.25384	67.21157	0.63157	6.28346	45.41093	9.04478	1857	1080	0.08719	8.16640	2867026738946	67.44258	37.94244	4.23411
8.68027	4.87899	7.93973	2021-01-31 22:52:56	1458269	1.00000	1024	7.76796	safari	9.05357	49.98638	7.08154	13.17792	264.74194	7.80756	37.88119	9.69597	571	higher	0.13294	10.80560	1089203427547	44.08486	63.88877	6.94277
7.22276	3.55062	7.62406	2021-06-13 09:53:34	392804	0.00000	1024	8.73636	firefox	8.46899	56.12324	8.72634	52.16166	220.68517	11.24515	34.91908	11.81639	246	1024	0.85277	12.35782	5082591160269	64.31891	51.64775	9.85399
6.92709	3.40275	10.92336	2020-12-27 07:35:12	1496403	1.00000	800	6.11593	chrome	9.60261	51.59470	7.96147	38.70325	62.32641	8.98815	55.59313	9.42812	1791	800	0.80807	5.81713	7939991551020	74.01579	47.29181	9.77626
5.58122	1.29952	7.25855	2023-02-24 11:14:29	1387696	0.00000	1024	4.48517	chrome	6.27060	71.52331	6.84812	74.94584	244.23182	8.89499	29.32346	9.68431	582	600	0.78518	10.48817	6556087081172	60.03017	61.96456	9.79222
7.95514	9.00264	7.78559	2019-01-21 22:26:34	784256	1.00000	1280	9.98865	chrome	11.01866	49.48043	5.97789	60.84375	139.59070	9.98939	61.07192	11.70827	2456	800	0.71894	7.49759	1594316450882	14.65889	58.38772	9.71085
6.13568	5.54114	8.78242	2022-06-13 09:36:41	1336679	0.00000	lower	5.91349	firefox	5.81334	27.94690	7.77353	46.76163	284.90295	9.77852	64.74177	6.32933	582	1080	0.13632	4.78840	3597833402578	39.85676	56.18755	7.64311
6.15719	5.62075	7.82935	2019-01-23 09:42:55	532862	0.00000	1280	7.61322	chrome	6.15472	36.60553	6.22353	29.15159	115.49470	11.23507	71.82005	8.59836	960	600	3.08837	9.28395	0993990258660	54.83491	68.30238	11.22157
6.34677	0.73613	6.56554	2020-03-15 21:31:38	1284721	0.00000	higher	6.73013	chrome	5.87172	69.94775	7.42852	54.23915	152.23530	8.13115	38.22104	8.45240	1463	600	0.54678	9.49530	5110941099782	44.16241	62.66872	9.42794
4.89325	0.96262	7.48713	2022-04-23 15:18:53	1456690	0.00000	1366	5.33004	chrome	5.14642	81.72875	8.66885	44.76841	207.60987	8.72573	51.54648	8.37838	684	768	1.24856	7.48860	1199714972884	30.26279	59.24344	10.27849
7.09477	5.32981	8.46091	2022-09-25 23:20:01	731325	1.00000	lower	5.21519	edge	11.56029	80.07970	9.67443	55.00428	161.60034	9.05429	51.04241	10.80766	1115	1080	0.35025	4.81003	9928003987641	54.51696	63.00411	8.72968
5.06789	0.36755	8.23666	2021-10-31 20:33:03	686000	0.00000	1920	5.36860	chrome	5.88520	50.15136	7.27053	50.79612	80.72263	10.19906	26.01262	9.01958	1857	768	2.92017	8.44532	2390538455921	45.48057	35.47315	
13.00259	4.35195	6.80319	2021-05-07 07:07:02	1467005	1.00000	higher	11.45818	chrome	12.51265	39.14747	8.54902	16.62249	120.69881	5.16186	30.74215	7.48767	2362	800	0.05887	9.25911	2962799655107	57.91900	47.05672	4.38409
6.92479	5.40219	7.40850	2022-06-18 11:12:12	746577	1.00000	1366	7.35320	safari	10.24835	37.22745	6.98253	50.30337	147.90826	9.75358	35.61335	9.48601	781	800	1.97362	4.02182	5125901348831	49.74457	50.24190	10.74073
4.77765	5.70008	7.52081	2022-01-17 10:57:29	1460387	0.00000	1280	8.75552	safari	4.63193	42.01371	7.78940	57.91728	38.39073	13.45171	33.38760	9.18282	519	600	1.42883	7.81950	7586012700327	38.68245	58.35223	10.41850
6.39453	8.01636	8.29869	2020-05-13 02:59:09	1163908	0.00000	1366	5.82423	chrome	9.77154	73.14085	8.74575	63.85744	194.11281	12.30143	45.69211	10.82056	66	600	47.33645	9.46354	5336146926887	47.78519	38.90260	13.97688
8.95987	1.27182	8.25790	2020-05-11 18:27:13	314906	1.00000	800	9.05424	mobile	9.04653	31.01699	8.79139	42.79717	62.74329	6.99336	46.78957	9.69727	1104	768	0.08979	9.44035	5796131908364	59.33633	54.94410	4.97578
10.50508	2.41248	7.25312	2022-09-01 19:18:24	663299	1.00000	800	11.14542	chrome	10.70332	52.15499	6.76616	48.44214	105.23846	5.77309	52.03939	9.19827	907	higher	0.10757	8.89478	9104421210220	40.74745	62.62168	6.12821
7.69366	2.07967	8.45987	2021-03-09 10:07:44	175081	1.00000	higher	9.04619	chrome	7.40625	35.29702	8.96023	39.81818	26.19285	6.59690	45.63061	10.25038	945	768	0.07649	10.16509	8492951041348	51.29203	52.80717	6.08155
13.14747	8.14582	7.81349	2020-12-10 11:52:33	1166592	1.00000	1366	15.45012	chrome	12.71080	50.82544	7.56260	71.73707	165.08727	1.01977	4.83656	9.42823	2340	600	0.09320	9.27225	9355844748023	45.96915	68.56544	5.42065
5.22826	1.73239	6.52974	2023-08-04 02:06:55	1327292	0.00000	1366	6.63806	other	5.65149	57.59647	7.31861	42.80036	58.24825	9.55215	34.72244	7.92661	1027	1024	2.20514	6.02757	7429853304647	85.19856	37.29916	10.88199
9.95248	3.42229	6.40568	2021-08-30 08:23:29	4015	1.00000	1366	10.27224	other	11.33619	47.88385	7.58407	40.16441	146.45331	6.72531	26.68109	11.15386	216	1080	0.35983	11.67590	5884931783516	48.13426	34.98445	8.83742
8.90562	4.05849	9.93675	2023-04-10 19:30:56	356533	1.00000	800	10.19390	chrome	9.06448	61.92394	7.84399	61.30401	112.38841	5.76636	39.71623	9.78063	2368	600	0.08290	8.55324	0243580150424	40.28345	53.47066	5.80194
10.25169	7.71561	7.29215	2019-06-06 22:21:27	1477464	1.00000	1024	8.21627	mobile	10.28638	50.11962	9.29960	56.67278	97.41977	8.39505	36.80245	7.53331	2379	800	0.09289	8.56723	7185257152535	63.34326	45.47926	5.64033
9.46367	1.26998	6.84687	2021-07-22 02:47:20	1129566	1.00000	higher	11.31304	chrome	10.15592	67.11627	8.39962	62.89261	131.75695	4.86294	60.03468	10.96785	549	1024	0.11417	9.29378	8013647627440	46.68368	42.81568	5.94102
6.93252	7.01655	8.76259	2021-05-03 23:28:57	463665	1.00000	1280	6.87753	chrome	10.83650	59.91926	7.47467	39.60514	155.00621	9.23009	38.52491	10.82416	1770	1080	2.22816	5.68544	9822927191057	36.91736	69.02297	10.88782
6.12301	1.62324	7.69542	2020-11-14 04:43:11	72569	1.00000	800	8.00283	safari	6.99318	47.78797	9.24195	41.50878	127.18882	7.27770	34.82823	11.63632	107	600	0.12711	9.67743	4550774965853	44.35542	44.57527	7.18294
9.50449	0.80310	7.89629	2021-08-02 18:35:06	1406261	1.00000	lower	8.34989	chrome	9.38254	43.55329	7.78975	48.93780	271.81647	7.43961	33.91776	8.42220	688	higher	0.07279	8.99216	9727579115133	36.46801	50.30515	5.09398
11.73440	1.44773	10.26816	2019-08-20 20:36:06	505975	0.00000	1024	11.36706	mobile	11.15358	47.90991	6.89146	54.79688	126.74671	4.03060	54.69202	8.48600	1438	1024	0.03324	8.96030	4822052876497	29.68478	51.24926	3.44261
4.08238	1.18765	7.47346	2022-12-12 22:12:30	238803	0.00000	1024	3.89827	chrome	5.59678	53.54535	9.41239	72.32516	130.22548	10.45784	45.86333	9.18876	1523	768	6.95112	7.64090	3990132108033	36.39996	57.62906	12.04843
6.67317	3.00893	8.62633	2023-05-31 07:22:11	928899	1.00000	1280	4.73723	opera	9.02894	42.83939	6.38191	55.06752	177.81891	9.88761	45.79138	9.82307	1535	1080	0.89149	8.48261	7304766582576	41.15096	36.71748	9.94465
6.79440	3.53222	7.65755	2020-04-08 16:42:15	716715	0.00000	1280	4.85965	chrome	4.96357	55.54245	6.15038	46.71470	201.83874	10.87363	66.27025	4.46401	504	1080	0.08946	6.14582	5889525130448	45.84661	75.18461	6.57672
10.22925	4.33855	5.95473	2022-02-25 17:36:08	719080	1.00000	800	12.16974	chrome	10.55836	62.23284	8.35643	51.79758	106.43645	3.88972	36.26914	10.68029	636	600	0.17689	10.64338	1827743715867	68.05558	54.97040	7.65877
6.94263	2.83652	8.80191	2023-07-25 09:34:43	461561	1.00000	1366	8.05117	chrome	9.89413	53.17949	9.09128	46.77558	199.68743	10.71640	55.88120	9.50428	1802	1080	3.30141	4.83226	5382617365464	51.86468	37.85086	11.29257
5.33747	4.57440	8.71150	2023-03-21 16:50:03	37018	0.00000	lower	6.29913	edge	4.02866	50.88658	6.98451	71.54219	114.65219	8.41116	41.09521	6.30118	432	1080	2.29921	7.12669	1642250904579	67.58786	54.76530	10.92543
8.61796	6.87402	6.81812	2019-06-10 06:04:16	562053	0.00000	1024	4.98894	chrome	8.73100	52.89850	6.97037	59.58481	226.35299	7.65459	64.16208	4.86391	2440	1080	1.55621	6.39651	8531999935971	31.98373	46.27878	10.52970
7.89343	3.57834	8.43435	2021-12-25 02:37:59	1045908	1.00000	1280	8.90566	opera	8.29170	57.71821	6.35590	24.26785	266.25482	7.24750	73.99312	10.19314	947	600	0.13397	8.84108	5836432543304	55.38234	50.23301	5.79387
4.74989	1.78350	8.93963	2020-04-03 22:06:12	1392920	0.00000	lower	9.45813	edge	4.36074	50.62749	8.21716	36.41105	143.84800	12.54878	38.50944	10.31822	657	1080	2.28646	10.01912	5694802038788	51.15055	37.19298	10.91944
6.48818	5.48544	7.12959	2020-08-30 07:09:19	426674	0.00000	800	7.33527	firefox	7.01899	46.51054	7.30666	43.39736	186.00352	9.16181	40.20883	7.56905	546	1024	3.18577	6.34395	1785617509144	47.49048	44.96884	11.25220
8.05684	0.84506	7.85275	2020-04-06 12:27:21	1436955	0.00000	1280	5.52761	chrome	6.80921	54.21330	7.53813	54.82136	219.16544	11.12471	75.25924	3.42263	430	600	0.10437	4.30628	6104278384412	20.14931	62.10924	7.14742
7.39319	0.98180	7.98512	2022-04-30 21:33:48	1071035	0.00000	1920	6.37441	chrome	6.34936	54.25465	7.76309	53.25472	158.36526	10.62124	66.42121	5.51782	2247	768	0.11869	6.29314	2322700828462	30.40455	53.97789	7.45381
7.48277	3.00973	5.54829	2018-11-08 22:29:58	828428	1.00000	800	8.05297	firefox	8.98589	58.50771	8.52530	19.13632	148.33411	9.27930	15.97623	9.36802	779	higher	0.41918	7.13276	4422371448155	47.35002	36.59884	9.07804
4.86453	7.62048	9.50065	2019-01-22 15:46:58	1029598	0.00000	1366	7.65382	safari	4.68179	46.69437	8.56729	72.02146	167.53088	8.39955	57.38312	8.49342	2369	768	1.19862	6.52447	6612096922803	38.54273	88.57389	10.24572
8.57275	1.03660	7.97531	2023-02-27 17:00:15	907755	1.00000	1920	8.39891	chrome	8.95439	40.34089	5.71534	63.21358	262.56172	7.11927	70.38063	9.28301	1112	1080	0.10146	7.98175	5192105490741	40.69897	64.64951	4.90266
8.09002	3.52028	8.89124	2022-05-04 05:04:55	707611	1.00000	1366	8.42754	edge	8.76621	30.66369	9.04939	29.95564	64.19906	6.08023	44.76263	10.61558	2091	800	0.09294	9.53576	2682341174510	38.21566	28.80384	5.90057
5.43228	6.83197	9.13236	2020-10-09 14:55:26	271156	0.00000	1024	5.55133	chrome	5.36299	41.46326	7.71118	54.96831	68.28614	8.54793	57.51730	8.63784	1642	768	0.59230	8.82088	5582712311629	29.95207	56.83218	9.50297
6.23771	1.52298	8.23240	2020-11-05 20:20:19	1457924	0.00000	1024	3.97894	edge	5.48914	58.01815	6.78331	62.80017	60.53738	5.99005	61.50033	7.05927	1604	1024	0.88821	9.53473	5535752564029	38.24046	56.23742	9.88127
4.37609	3.01984	7.12469	2020-07-26 05:46:52	926452	0.00000	1280	3.66667	safari	4.37911	28.65761	8.49567	40.73842	128.59361	8.05946	64.30819	7.92905	771	lower	0.81390	7.58408	6167376366834	55.55988	35.34698	9.85872
5.26949	1.26167	6.91495	2021-06-04 15:09:52	965695	0.00000	1024	4.81905	opera	5.86388	45.84176	6.91949	55.41951	159.05292	8.80293	44.95958	8.89888	1660	768	1.22832	8.69579	9132652025498	49.15180	41.41070	10.26272
7.17222	2.57430	8.52223	2019-08-17 22:57:57	1093458	1.00000	1366	6.72147	edge	9.24257	31.04375	6.68191	45.09064	114.75087	9.07034	39.90486	8.89653	107	1080	0.41513	5.55806	8682851597308	50.28463	44.30613	8.98011
6.70390	10.52992	8.21375	2021-02-06 21:28:58	648678	1.00000	1024	3.42939	edge	8.34314	54.31998	8.90906	62.16460	186.21734	8.09330	20.14043	7.99321	278	1080	0.16984	6.07996	7292306074707	42.58870	59.39727	7.55209
7.39018	6.07482	6.06522	2022-03-10 02:02:09	1236577	1.00000	1920	6.78677	mobile	8.89719	55.95834	7.49908	41.79827	37.23765	7.93731	49.10642	9.29947	2189	768	0.19907	7.23800	9084871751569	49.39437	62.28150	8.23433
6.05935	4.43939	7.61123	2022-01-15 06:03:19	515223	0.00000	1280	7.51410	opera	5.71398	65.35250	9.47039	20.12781	286.69319	9.46117	60.42675	6.47895	77	800	2.02841	5.30684	2945733852558	63.58836	79.48597	10.79781
7.12544	3.95074	6.86386	2023-08-16 03:57:12	1367972	0.00000	800	5.25333	firefox	7.54325	44.44143	9.27576	31.25697	78.25626	9.65085	53.93043	5.85080	1281	600	0.22840	4.49688	8073930878164	71.32484	71.82884	8.37800
8.42004	2.22881	7.55126	2022-10-22 13:43:22	837885	0.00000	800	9.95116	chrome	9.58636	39.68579	9.85105	56.69779	231.21385	12.10807	37.56347	13.47780	1961	768	0.21850	15.57176	2578572263829	47.12076	44.54208	8.14140
8.78787	7.92794	7.72829	2023-04-10 04:10:18	845902	1.00000	1280	8.97395	chrome	9.42758	49.44494	10.20531	63.52833	297.18959	7.02734	76.41330	10.07952	13	1024	0.09818	9.40853	7232111063527	20.89383	61.77648	6.16473
7.49032	1.11799	8.42276	2022-11-24 13:45:07	416984	1.00000	1024	7.08115	mobile	11.66427	35.10682	8.37281	63.94047	184.16615	11.43297	71.22139	11.18983	1820	1080	0.44172	5.80681	5663419318798	60.26821	28.48143	9.08174
7.94316	4.36814	8.72621	2021-03-27 12:56:34	856313	0.00000	1366	9.76984	chrome	7.44548	36.50103	7.69871	63.12936	238.55453	9.70518	40.86463	10.21497	1282	1024	0.25416	12.17584	7363610348812	35.41534	68.05859	8.29638
7.33048	3.77525	8.26369	2020-01-25 08:07:55	1427175	1.00000	1280	6.33097	chrome	10.95235	37.83403	8.50468	46.72191	152.21891	10.24430	57.81471	9.92590	408	800	0.21548	4.43338	0122385234037	34.06639	69.85687	8.37523
7.22429	2.33366	8.64203	2021-09-26 04:50:23	1165228	1.00000	1920	6.49145	edge	11.46054	43.34599	10.20217	38.53285	138.41876	10.57336	70.55508	10.58361	2465	1080	0.58620	4.66246	4525145802143	61.21862	56.73070	9.43905
9.59622	0.81693	8.77386	2020-11-07 22:27:27	191584	1.00000	1366	11.08957	chrome	10.79190	28.00024	9.75279	37.78966	143.42279	5.11704	54.17888	11.85087	1299	768	0.08996	10.25087	1822975002426	62.68241	62.95776	5.89094
8.05732	7.52463	8.70281	2021-08-12 01:14:01	1237637	1.00000	1024	8.68647	chrome	10.71080	47.00131	7.96592	44.46370	225.79399	8.45252	54.86860	11.35994	2307	lower	0.21942	7.78568	3702799199367	53.39702	50.12734	7.98481
5.50366	1.47365	8.53007	2019-02-19 22:32:16	905544	0.00000	1024	6.45645	firefox	5.88547	66.83662	8.62454	24.85334	213.40859	9.67281	56.19183	10.14475	869	600	0.75353	10.35544	4311295159899	62.49760	3.88994	9.72846
6.37059	0.48784	7.35815	2023-05-23 20:13:00	1010382	0.00000	1024	7.14982	edge	4.70000	58.02556	8.39537	62.05334	204.29028	10.22632	54.14385	6.06403	1694	768	0.14014	6.81057	1656408804932	60.05063	67.31121	7.81124
7.53473	1.18607	6.29931	2020-02-23 07:00:53	241973	0.00000	1920	8.05065	chrome	7.82521	50.68978	5.25278	58.96992	97.78448	7.69397	73.87716	6.10013	1061	1080	3.63885	4.63803	0368321746640	29.25201	65.12906	11.38648
4.35096	0.53920	6.72912	2020-10-07 04:39:51	561416	0.00000	higher	5.46513	edge	5.57051	52.54015	7.50239	60.03256	75.86246	10.73594	43.53283	8.58926	1945	600	5.53837	6.06478	4361185662817	48.93168	51.85758	11.81822
7.90772	4.85552	9.07194	2022-07-05 21:59:13	575393	1.00000	800	8.59028	mobile	8.42696	54.60390	8.28867	58.08740	181.37539	7.73625	31.93858	10.08972	479	768	0.15964	9.62558	0328344857006	26.57083	56.75916	7.32949
7.29372	4.68446	6.85862	2021-08-31 16:44:49	338982	1.00000	1280	8.80086	edge	9.92744	53.69711	7.81834	50.81527	131.22279	11.16714	52.56172	9.84343	1729	1080	2.27157	5.93101	0113028011399	32.13632	32.65534	10.91744
7.21557	0.66871	8.75995	2018-12-23 06:27:54	453600	1.00000	1280	7.62703	chrome	11.82643	45.81478	6.18589	70.82739	191.48237	9.59965	27.38000	12.30366	1830	768	2.95945	6.89096	4516684820606	29.51160	41.06329	11.18481
8.36192	3.12250	9.70399	2019-01-01 21:30:39	341375	1.00000	800	10.78130	opera	8.72776	58.28054	6.84358	66.86723	172.69439	5.10686	64.50294	11.17108	2172	768	0.08183	9.86506	6840876309838	61.50872	42.86193	6.70528
11.44287	6.21537	8.36101	2022-02-02 20:50:58	1199495	1.00000	1366	12.84456	firefox	11.83606	59.34620	9.85078	48.13767	221.70571	3.80179	34.58783	9.97639	446	600	0.11867	9.37331	9448167572915	42.52146	57.05739	6.19251
10.64576	4.03721	7.18774	2023-04-11 20:20:33	168459	1.00000	lower	10.48106	firefox	11.00693	34.21395	9.56244	51.19795	155.15032	5.04349	54.44458	9.26616	355	768	0.08434	9.20447	6418897966141	42.13954	57.39747	5.98306
7.32251	3.71058	7.70034	2021-06-27 21:59:40	123386	1.00000	lower	7.96763	firefox	10.09167	44.61788	6.16887	54.22342	77.37731	8.45547	46.63379	10.20150	1809	lower	0.84734	5.91705	0791039712179	49.02278	58.89947	9.82095
8.61386	4.53683	6.22828	2022-03-11 21:29:08	1025671	0.00000	800	9.54726	edge	7.83408	47.03536	7.02433	60.26492	215.70014	9.65317	62.45052	5.65841	2108	600	7.89287	7.28156	2024596615378	61.08408	62.72778	12.17937
9.34895	2.47118	10.14820	2019-09-26 09:22:59	226470	0.00000	1280	9.27397	edge	9.85585	60.43466	8.05681	35.95151	156.33508	7.46164	75.37421	9.92029	1654	768	0.08066	9.08862	7005272162701	47.81967	54.44026	4.52403
6.81892	0.85324	8.98939	2023-02-05 13:23:55	946402	1.00000	800	5.86310	mobile	6.58757	62.51120	10.53474	38.31596	86.07959	8.09953	42.50494	9.42210	1335	768	0.27518	11.72107	2064329925459	48.04674	54.78046	8.50723
7.30920	4.86791	7.87208	2020-06-27 13:30:58	1444024	1.00000	1366	8.07773	chrome	9.63175	46.11080	7.57214	62.10162	227.42444	9.19169	52.77334	9.92909	1627	600	0.97626	6.54807	6489653789564	42.11315	46.86342	9.97932
6.91215	1.21478	8.04998	2023-04-20 04:15:39	729950	0.00000	1920	9.81020	mobile	7.58544	45.02144	7.49173	57.13579	141.63774	11.87318	57.26758	11.44730	663	800	0.53309	11.43748	7860103277579	44.75682	51.60985	9.37125
7.08600	2.78981	7.50855	2022-11-29 21:40:40	405590	1.00000	1920	4.84255	edge	9.93501	63.71691	7.07886	52.55324	303.03955	7.74705	41.36245	10.14761	1535	lower	0.23140	7.04654	4321224222051	27.10946	51.91469	8.23629
7.17089	2.52195	9.33869	2019-04-20 00:17:09	656705	0.00000	1920	6.23668	edge	10.45889	56.38904	6.60148	32.93781	83.32544	9.77031	41.98732	9.96339	913	768	0.41950	5.46494	4769975901618	68.47589	52.73167	9.12445
6.69846	1.85354	7.47209	2022-02-26 17:13:27	396015	1.00000	800	5.39823	edge	9.55770	55.27339	9.90988	44.53473	140.54248	10.91168	39.18802	9.00835	875	higher	1.04863	5.46197	7522281600159	74.82673	40.82929	10.07154
10.53731	7.54221	7.92278	2020-06-18 06:41:11	1216455	1.00000	1280	10.17804	edge	11.03198	34.56042	9.38856	53.38496	137.67171	6.16411	67.83852	9.66573	1560	800	0.08404	10.51579	0455083864672	55.11841	48.53345	6.85982
