product_ean	code	store_name	location
6643379258197	US	Yonkers	America/New_York
5291430425043	CZ	Karlovy Vary	Europe/Prague
3830697220354	CA	Kelowna	America/Vancouver
5788435115685	US	Dumont	America/New_York
6185438227060	PA	Veracruz	America/Panama
0184897329649	TH	Thap Than	Asia/Bangkok
5800696315250	GB	Thetford	Europe/London
5745748393360	IT	Lanciano	Europe/Rome
3809707353207	US	Palm Valley	America/New_York
3600775002383	US	North Tustin	America/Los_Angeles
5870182140512	CO	Villa del Rosario	America/Bogota
3818727102214	JP	Nonoichi	Asia/Tokyo
6037793775000	BY	Vitebsk	Europe/Minsk
2915961203989	IR	Darreh Shahr	Asia/Tehran
4649645714390	US	East Haven	America/New_York
5936410102414	TJ	Vahdat	Asia/Dushanbe
2288892004605	US	Davis	America/Los_Angeles
2091303359849	CH	Onex	Europe/Zurich
0545619682044	PH	Dipolog	Asia/Manila
6839556743673	NG	Kafanchan	Africa/Lagos
5516903368581	SY	Tadmur	Asia/Damascus
7270419094812	IN	Jais	Asia/Kolkata
9513618141757	BR	Tucano	America/Bahia
8840331508453	US	Hueytown	America/Chicago
1361969486236	HT	Croix-des-Bouquets	America/Port-au-Prince
4460257147372	SV	Ilopango	America/El_Salvador
9925670824415	RU	Yeysk	Europe/Moscow
7369607593500	ID	Kudus	Asia/Jakarta
8464294729078	RU	Ulan-Ude	Asia/Irkutsk
6965765218388	FR	Elbeuf	Europe/Paris
4847786469654	XK	Glogovac	Europe/Belgrade
0435264090106	TR	Yakuplu	Europe/Istanbul
3046006311747	GB	Arbroath	Europe/London
4112816067408	RE	Saint-Denis	Indian/Reunion
1114764025045	US	Leland	America/New_York
7554086485907	GB	Hartley	Europe/London
7683928469666	TH	Tak Bai	Asia/Bangkok
5149606689594	IQ	Karbala	Asia/Baghdad
7994001252076	GB	Surbiton	Europe/London
0697209817296	DE	Trossingen	Europe/Berlin
2995240142864	PK	Sangla Hill	Asia/Karachi
8340175535009	RU	Shushary	Europe/Moscow
8119429279705	US	Collinwood	America/New_York
4000918942382	US	Lutz	America/New_York
1605447629464	BR	Esmeraldas	America/Sao_Paulo
3860193066880	KZ	Shalqar	Asia/Aqtobe
3588074001491	BR	Recife	America/Recife
4603445217611	DE	Pfullingen	Europe/Berlin
2120948970673	RS	Negotin	Europe/Belgrade
4577430754255	IT	Campobasso	Europe/Rome
6946788885689	IN	Kangayam	Asia/Kolkata
2596203841239	RU	Stupino	Europe/Moscow
2469165517224	ID	Cibinong	Asia/Jakarta
8305493888985	GN	Camayenne	Africa/Conakry
8793434380245	DE	Schwalmtal	Europe/Berlin
5778545792456	GB	Surbiton	Europe/London
3724930512026	BR	Catende	America/Recife
2458353845737	UA	Hlukhiv	Europe/Kiev
8001447639626	BR	Imbituba	America/Sao_Paulo
2710260861881	CM	Mbalmayo	Africa/Douala
1125754861390	AR	Aguilares	America/Argentina/Tucuman
2317823979634	PH	Jagna	Asia/Manila
3237200900893	AT	Sankt Peter	Europe/Vienna
3122460674502	DE	Korschenbroich	Europe/Berlin
9358926227188	US	Rolla	America/Chicago
1847035635765	MY	Teluk Intan	Asia/Kuala_Lumpur
3638845491645	UG	Arua	Africa/Kampala
4259699241713	TH	Phanat Nikhom	Asia/Bangkok
8830135590167	AR	Ushuaia	America/Argentina/Ushuaia
2755244727197	FR	Montpellier	Europe/Paris
1507483495891	DE	Landshut	Europe/Berlin
8507595027679	UA	Zvenihorodka	Europe/Kiev
5447115135817	MM	Kyaikto	Asia/Yangon
5358312374629	IN	Sheoganj	Asia/Kolkata
3335995818413	JP	Hita	Asia/Tokyo
6016965251832	DK	Frederiksberg	Europe/Copenhagen
1856624211242	IN	Uran	Asia/Kolkata
0751819076457	ES	Jumilla	Europe/Madrid
9699708727664	US	Taunton	America/New_York
6695377692640	US	Scottsdale	America/Phoenix
7677189896521	CM	Tonga	Africa/Douala
9738957733764	NG	Kafanchan	Africa/Lagos
9586764439511	US	Peabody	America/New_York
7935194645214	FR	La Garenne-Colombes	Europe/Paris
6130066230265	CN	Meizhou	Asia/Shanghai
8359113389598	IT	Malnate	Europe/Rome
3863672914917	DE	Karben	Europe/Berlin
1781549016651	SE	Hudiksvall	Europe/Stockholm
2440724784141	AR	Barracas	America/Argentina/Buenos_Aires
6969545838506	TH	Thap Than	Asia/Bangkok
8490088823370	ES	Gernika-Lumo	Europe/Madrid
2708441798798	CN	Zhuangyuan	Asia/Shanghai
7508857410179	PS	East Jerusalem	Asia/Hebron
2720643248055	PH	Burgos	Asia/Manila
5507732763203	US	Nampa	America/Boise
8033762185151	PH	Maasin	Asia/Manila
8081487045267	BG	Aytos	Europe/Sofia
7535705802404	ID	Tarakan	Asia/Makassar
7111896015870	CN	Jiangyan	Asia/Shanghai
3472219284422	TH	Damnoen Saduak	Asia/Bangkok
6860004711241	BR	Rio Real	America/Bahia
0030002270545	EC	Cuenca	America/Guayaquil
9360398921914	IN	Chharra	Asia/Kolkata
8232378137121	PH	Guyong	Asia/Manila
7202187534054	KZ	Otegen Batyra	Asia/Almaty
4629180142216	DE	Bensheim	Europe/Berlin
5544035828758	CN	Hushitai	Asia/Shanghai
3874605093258	TZ	Magomeni	Africa/Dar_es_Salaam
0683361919664	TZ	Iringa	Africa/Dar_es_Salaam
9679995046815	CN	Foshan	Asia/Shanghai
9652071166409	KR	Nonsan	Asia/Seoul
9462698450504	PK	Tharu Shah	Asia/Karachi
8845154572100	CA	Sydney	America/Glace_Bay
8429715212133	TR	Edremit	Europe/Istanbul
2164164553302	IN	Diamond Harbour	Asia/Kolkata
7844831839896	VE	Ciudad Guayana	America/Caracas
5328686517960	IN	Gorakhpur	Asia/Kolkata
0373338291694	US	Watsonville	America/Los_Angeles
1516522703149	BR	Curitiba	America/Sao_Paulo
2024648347523	JP	Kamakura	Asia/Tokyo
8401962830032	PH	Antipolo	Asia/Manila
9106327106652	MX	Progreso	America/Merida
5851949951428	GB	High Wycombe	Europe/London
3802923576771	IN	Sirsi	Asia/Kolkata
9703292435390	RU	Lesosibirsk	Asia/Krasnoyarsk
7128642503345	CM	Idenao	Africa/Douala
2640571838794	BE	Houthalen	Europe/Brussels
9818597617904	MZ	Maxixe	Africa/Maputo
1046593463388	PK	Khairpur Mir’s	Asia/Karachi
0742095145456	PA	Veracruz	America/Panama
0687077266425	HK	Tsuen Wan	Asia/Hong_Kong
6040590905105	US	Laguna Niguel	America/Los_Angeles
0040977050875	US	Carlsbad	America/Denver
4510049803143	RU	Lesozavodsk	Asia/Vladivostok
3583847356976	IN	Rajaori	Asia/Kolkata
8404897883593	BR	Sarandi	America/Sao_Paulo
0432035551835	US	Beaumont	America/Los_Angeles
2509076879186	AR	Pontevedra	America/Argentina/Buenos_Aires
9816835813668	US	Lino Lakes	America/Chicago
5210554608163	BE	Wevelgem	Europe/Brussels
5255783662890	RU	Oktyabr’skiy	Asia/Yekaterinburg
3240059922909	IN	Amreli	Asia/Kolkata
9871893215083	US	Woodlawn	America/New_York
2411204861522	AU	Eastwood	Australia/Sydney
4966560112590	AR	Aguilares	America/Argentina/Tucuman
7141569930650	MX	Acaponeta	America/Mazatlan
9179256346109	HT	Thomazeau	America/Port-au-Prince
6038169108521	CN	Jiangyan	Asia/Shanghai
9372936575503	RE	Saint-Denis	Indian/Reunion
8464284209856	JP	Suzaka	Asia/Tokyo
5602123851221	KE	Lodwar	Africa/Nairobi
3773986403673	IN	Betamcherla	Asia/Kolkata
4233403475076	IT	Catania	Europe/Rome
5402664372540	PH	Sorsogon	Asia/Manila
7559852974654	CN	Wacheng	Asia/Shanghai
1233847033972	IN	Madhipura	Asia/Kolkata
1927466218796	IN	Jashpurnagar	Asia/Kolkata
7397494956375	PK	Mianwali	Asia/Karachi
2543926872255	US	Brenham	America/Chicago
7730540656056	FI	Espoo	Europe/Helsinki
4445836380388	MK	Bogovinje	Europe/Skopje
6491360185591	FR	La Garenne-Colombes	Europe/Paris
5837948220963	IT	Sassari	Europe/Rome
3148180756267	CU	Boyeros	America/Havana
1596306029573	TZ	Magomeni	Africa/Dar_es_Salaam
2018607882590	US	Venice	America/New_York
6315857899399	CM	Idenao	Africa/Douala
5497239528859	PK	Tharu Shah	Asia/Karachi
0371566919380	US	Troutdale	America/Los_Angeles
5963395448985	IN	Meerut	Asia/Kolkata
7331749565639	TH	Phanat Nikhom	Asia/Bangkok
4947186393198	CM	Mbalmayo	Africa/Douala
4882508494323	ID	Besuki	Asia/Jakarta
2353225015907	US	Cypress Hills	America/New_York
9873745222003	US	Deltona	America/New_York
2077319685929	CA	Markham	America/Toronto
9809736768137	MW	Salima	Africa/Blantyre
1374386927039	US	Bothell	America/Los_Angeles
2466047293719	JP	Hakodate	Asia/Tokyo
4551314311390	US	Jersey City	America/New_York
8106615517673	US	Greenfield	America/Indiana/Indianapolis
7055637857339	IN	Diamond Harbour	Asia/Kolkata
8954397034099	RU	Izluchinsk	Asia/Yekaterinburg
3189802987775	US	Fort Washington	America/New_York
5417301149331	MX	Casa Blanca	America/Mexico_City
8908796540484	CA	Sherwood Park	America/Edmonton
0882563241720	US	Sun City Center	America/New_York
2457515882634	CN	Hengshui	Asia/Shanghai
7823647710469	US	Tupelo	America/Chicago
5403745389556	IT	Ventimiglia	Europe/Rome
8646940060272	BR	Guapimirim	America/Sao_Paulo
0473435365769	US	Columbia Heights	America/Chicago
9302826457701	AR	Aguilares	America/Argentina/Tucuman
2230358305917	GB	Great Wyrley	Europe/London
6437961432603	GB	Cowes	Europe/London
9212901631929	MX	Paracho de Verduzco	America/Mexico_City
8822020822323	GB	Lancing	Europe/London
2851680317920	SE	Hudiksvall	Europe/Stockholm
3049554535177	CO	Puerto Colombia	America/Bogota
6178348393574	CO	Madrid	America/Bogota
6589310444437	MX	San Lorenzo Acopilco	America/Mexico_City
2527283753150	DZ	Cheraga	Africa/Algiers
4906032744461	PK	Naushahra Virkan	Asia/Karachi
2573844218002	TT	Port of Spain	America/Port_of_Spain
4811935361922	US	Brighton Beach	America/New_York
2230748609915	HT	Croix-des-Bouquets	America/Port-au-Prince
2441806185801	AU	Maryborough	Australia/Brisbane
5447454556014	US	Searcy	America/Chicago
6381166673692	ES	Baza	Europe/Madrid
3920921034021	US	Gainesville	America/New_York
6395116733893	US	Redding	America/Los_Angeles
0754936374796	TZ	Mwandiga	Africa/Dar_es_Salaam
3751085573541	JP	Nonoichi	Asia/Tokyo
9461563934040	RU	Ishim	Asia/Yekaterinburg
9068879593833	US	Tupelo	America/Chicago
8823363325861	ID	Diwek	Asia/Jakarta
5001580537004	IN	Diamond Harbour	Asia/Kolkata
8873832033322	HR	Split	Europe/Zagreb
1487990772213	IN	Adra	Asia/Kolkata
4181112349426	US	Davis	America/Los_Angeles
5070587841278	TH	Thap Than	Asia/Bangkok
7673083355263	BR	Rio Real	America/Bahia
5615128238577	US	Fitchburg	America/New_York
3237480300758	AU	Willetton	Australia/Perth
6111538943999	ES	Maspalomas	Atlantic/Canary
6574831321732	FR	Mitry-Mory	Europe/Paris
8529468376479	NL	Culemborg	Europe/Amsterdam
2484755856767	AU	Nowra	Australia/Sydney
9386381616032	CO	Andes	America/Bogota
9662487666431	TR	Aksaray	Europe/Istanbul
6706782876416	CL	San Bernardo	America/Santiago
7738301524972	JP	Toyokawa	Asia/Tokyo
5792751241942	US	Sterling	America/New_York
4336599857043	US	Kent	America/Los_Angeles
1997560745849	MG	Ambatondrazaka	Indian/Antananarivo
7833310625259	PH	Maasin	Asia/Manila
5863296628724	GB	Exeter	Europe/London
3605304427729	PK	Bhit Shah	Asia/Karachi
0383990756332	MX	Zacoalco de Torres	America/Mexico_City
5653863900267	ES	Segundo Ensanche	Europe/Madrid
9892078853432	CU	Boyeros	America/Havana
0023868293674	MY	Kulai	Asia/Kuala_Lumpur
7556977207087	RU	Yablonovskiy	Europe/Moscow
6519791076162	CN	Shuangcheng	Asia/Shanghai
3846359574215	MZ	Maxixe	Africa/Maputo
1466398387618	IR	Darreh Shahr	Asia/Tehran
0618758137598	US	Ken Caryl	America/Denver
2464583426592	IE	An Muileann gCearr	Europe/Dublin
8001622787135	DE	Oberhausen	Europe/Berlin
6484316198882	PL	Reda	Europe/Warsaw
8457834943904	PH	Santa Catalina	Asia/Manila
2552266204923	IN	Betamcherla	Asia/Kolkata
0945179964619	PH	Maasin	Asia/Manila
7975764280049	SY	Binnish	Asia/Damascus
9898303842806	RU	Kolomyagi	Europe/Moscow
8412747725405	BA	Bijeljina	Europe/Sarajevo
4792642700344	GH	Bibiani	Africa/Accra
1974898994507	IN	Patti	Asia/Kolkata
5269951910218	NG	Ilesa	Africa/Lagos
5184385542678	US	Taunton	America/New_York
9989064628843	NG	Gaya	Africa/Lagos
4498863535153	KE	Lodwar	Africa/Nairobi
3096431144960	US	Longview	America/Chicago
3985833887714	GB	Lower Earley	Europe/London
2848109997634	UY	Durazno	America/Montevideo
0092341573985	DZ	El Achir	Africa/Algiers
7919784103001	DE	Bensheim	Europe/Berlin
1908311674134	IN	Jais	Asia/Kolkata
7395547464235	BR	Tucano	America/Bahia
9330831539808	TR	Mudanya	Europe/Istanbul
9636395843529	CM	Idenao	Africa/Douala
6255943574727	GB	Lower Earley	Europe/London
9370987918096	CN	Dongdu	Asia/Shanghai
4298312376722	IN	Betamcherla	Asia/Kolkata
2756123392758	MY	Gua Musang	Asia/Kuala_Lumpur
1900581881519	LR	New Yekepa	Africa/Monrovia
6409732306789	US	Evergreen Park	America/Chicago
1165242706703	US	Coralville	America/Chicago
0326721904756	BD	Manikchari	Asia/Dhaka
9701854092289	ES	Las Gabias	Europe/Madrid
9812975898138	BE	Temse	Europe/Brussels
2139421523817	DE	Kirchlengern	Europe/Berlin
3675643987178	ID	Labuhan Deli	Asia/Jakarta
4643317509741	US	Canton	America/Detroit
0533090735694	AT	Sankt Peter	Europe/Vienna
6572840487913	IN	Bhuban	Asia/Kolkata
5491282736353	JP	Fujioka	Asia/Tokyo
0781710709499	ID	Labuhan Deli	Asia/Jakarta
8122483261180	DE	Weimar	Europe/Berlin
5762098592861	ES	Maspalomas	Atlantic/Canary
4705567961677	CN	Shuangcheng	Asia/Shanghai
4751140552213	RU	Dyat’kovo	Europe/Moscow
9430768324574	US	Deltona	America/New_York
3437842445220	DE	Verl	Europe/Berlin
7598343013908	AU	Eastwood	Australia/Sydney
7377139892565	GH	Mampong	Africa/Accra
9488840908259	IT	Somma Vesuviana	Europe/Rome
5508822139878	AU	Baulkham Hills	Australia/Sydney
5728595823563	CA	Charlottetown	America/Halifax
0140537427038	BR	Itaperuna	America/Sao_Paulo
1741086464568	ID	Cibinong	Asia/Jakarta
3297981020968	IE	An Muileann gCearr	Europe/Dublin
7707611238749	IN	Chamba	Asia/Kolkata
7536630973306	US	Pahrump	America/Los_Angeles
2373625444176	PT	Paredes	Europe/Lisbon
6891347556992	CN	Xiangtan	Asia/Shanghai
1362795577549	UA	Zvenihorodka	Europe/Kiev
5060704266381	PH	Talisay	Asia/Manila
3393766093469	NI	Jinotepe	America/Managua
0701885318357	DE	Wittenau	Europe/Berlin
8391588532604	DE	Reutlingen	Europe/Berlin
5585538582259	BR	Lagarto	America/Maceio
0195419619797	NG	Nkpor	Africa/Lagos
9560767382975	IN	Chamba	Asia/Kolkata
9138773079600	TZ	Same	Africa/Dar_es_Salaam
7260944055624	BR	Porto Velho	America/Porto_Velho
7395219047070	ES	Gandia	Europe/Madrid
3286821501026	KR	T’aebaek	Asia/Seoul
6616305047752	US	Malden	America/New_York
5725498638577	UZ	Jizzax	Asia/Samarkand
2785973776241	DE	Finnentrop	Europe/Berlin
5777786052916	RU	Gavrilov-Yam	Europe/Moscow
3332545337035	GB	Bushey	Europe/London
4544455443020	IN	Sirsi	Asia/Kolkata
8380923798027	CN	Haicheng	Asia/Shanghai
9615534296730	BD	Kushtia	Asia/Dhaka
6538823403875	GB	Strood	Europe/London
2936230469783	IT	Mesagne	Europe/Rome
9306130232566	RU	Dyat’kovo	Europe/Moscow
7086782834685	US	Middletown	America/New_York
5962578956811	IR	Nowshahr	Asia/Tehran
7139204662295	VE	Barinas	America/Caracas
8243194668423	MN	Ulan Bator	Asia/Ulaanbaatar
6181678171835	BD	Manikchari	Asia/Dhaka
2462756829393	IR	Shahre Jadide Andisheh	Asia/Tehran
8788478835516	TH	Bua Yai	Asia/Bangkok
3620978326024	TZ	Mwandiga	Africa/Dar_es_Salaam
1468031963524	PL	Brzeg	Europe/Warsaw
9997970570880	DE	Gifhorn	Europe/Berlin
9270186851920	PH	Maasin	Asia/Manila
8360791954039	BG	Montana	Europe/Sofia
3683383908469	FR	Elbeuf	Europe/Paris
9995842832081	GB	Newbury	Europe/London
7057194719990	US	Huntley	America/Chicago
5047697258340	US	Mechanicsville	America/New_York
2868847324233	HT	Croix-des-Bouquets	America/Port-au-Prince
9960545122401	BR	Esmeraldas	America/Sao_Paulo
1168951523289	IN	Barpeta	Asia/Kolkata
7484477953619	ES	Tudela	Europe/Madrid
5577862106706	GB	Mexborough	Europe/London
8767835302267	RU	Privolzhskiy	Europe/Saratov
0633301035152	MX	Acayucan	America/Mexico_City
0381547983521	BR	Esmeraldas	America/Sao_Paulo
2590105318684	RE	Saint-Denis	Indian/Reunion
7888581499221	UG	Kitgum	Africa/Kampala
1457491744118	DZ	Ksar Chellala	Africa/Algiers
5214258316867	BR	Rio Real	America/Bahia
4661535144513	US	Troutdale	America/Los_Angeles
9126721174330	AR	Tandil	America/Argentina/Buenos_Aires
7467871554477	ID	Simpang	Asia/Jakarta
0663476835264	GB	Belper	Europe/London
9445260566254	IN	Calangute	Asia/Kolkata
7192855861615	YE	Ataq	Asia/Aden
8851836219065	PE	Yunguyo	America/Lima
3384144139343	RE	Saint-Denis	Indian/Reunion
7339833906139	JP	Fujioka	Asia/Tokyo
3936820865888	CD	Beni	Africa/Lubumbashi
2904611333336	CN	Zhuangyuan	Asia/Shanghai
3310876171719	US	Port Huron	America/Detroit
7278042979773	DE	Stade	Europe/Berlin
0872139357658	CA	Sherwood Park	America/Edmonton
7745158478518	UG	Kitgum	Africa/Kampala
3987164595580	BE	Houthalen	Europe/Brussels
6008833796057	IL	Ganei Tikva	Asia/Jerusalem
7260807716501	GB	Rhosllanerchrugog	Europe/London
4040067080016	BR	Recife	America/Recife
7318741337884	TJ	Vahdat	Asia/Dushanbe
6925283916456	TH	Phanat Nikhom	Asia/Bangkok
8668178569969	DE	Hermsdorf	Europe/Berlin
0880332817114	PH	Sorsogon	Asia/Manila
6193378761995	DZ	Thenia	Africa/Algiers
3813630181912	BR	Curitiba	America/Sao_Paulo
6634628940611	US	Canton	America/Detroit
8948877045170	FR	Fontenay-aux-Roses	Europe/Paris
0325762772201	MX	Acayucan	America/Mexico_City
6922301421756	NL	Emmeloord	Europe/Amsterdam
9720043248061	US	Claremont	America/Los_Angeles
4298837272127	CH	Onex	Europe/Zurich
7315594966568	PL	Brzeg	Europe/Warsaw
1214866700052	CN	Xiangtan	Asia/Shanghai
9943168227920	RU	Mikhaylovka	Europe/Volgograd
0237014802409	UA	Hlukhiv	Europe/Kiev
9410135220579	US	Ada	America/Chicago
1039459530621	IN	Sirsi	Asia/Kolkata
2451547641955	US	Norwalk	America/New_York
1032774418926	AU	Griffith	Australia/Sydney
1636092291164	MM	Kyaikto	Asia/Yangon
0074920844105	PK	Mianwali	Asia/Karachi
6495542104134	MA	Oulmes	Africa/Casablanca
2467683729914	US	San Gabriel	America/Los_Angeles
1747175666592	CD	Beni	Africa/Lubumbashi
8498717661256	PK	Khairpur Mir’s	Asia/Karachi
7810337344103	GB	Brierley Hill	Europe/London
8508921017807	CD	Kasangulu	Africa/Kinshasa
7668503860892	US	Greenpoint	America/New_York
1968621645255	US	Vestavia Hills	America/Chicago
9257216937502	DE	Stuttgart	Europe/Berlin
0650678617286	CA	Pointe-Claire	America/Toronto
7206658063623	BR	Carlos Barbosa	America/Sao_Paulo
9561110182457	SE	Hudiksvall	Europe/Stockholm
8024660206536	BO	Tupiza	America/La_Paz
8910056329029	IN	Kheda	Asia/Kolkata
5492568869130	DE	Ehingen	Europe/Berlin
1029512057073	KH	Paoy Paet	Asia/Phnom_Penh
3423710277444	TR	Sungurlu	Europe/Istanbul
2735536341720	US	Malden	America/New_York
0937257389414	AR	Ushuaia	America/Argentina/Ushuaia
6234398339013	MX	Heroica Matamoros	America/Matamoros
5268944718282	BR	Itabirito	America/Sao_Paulo
4659937932005	CN	Meizhou	Asia/Shanghai
9511658979330	BR	Guapimirim	America/Sao_Paulo
0688998891680	GB	Rhosllanerchrugog	Europe/London
3127115959423	MM	Kyaikto	Asia/Yangon
4433605713796	IN	Gingee	Asia/Kolkata
2741975300976	RU	Solntsevo	Europe/Moscow
9908509199533	FR	Fontenay-aux-Roses	Europe/Paris
3494418187014	IT	Novara	Europe/Rome
7604155688231	JP	Karatsu	Asia/Tokyo
0468515636709	DE	Verl	Europe/Berlin
0276908311726	BR	Guaraciaba do Norte	America/Fortaleza
3388809682182	BR	Santa Gertrudes	America/Sao_Paulo
4110361177863	KR	Eisen	Asia/Seoul
5996575427814	CN	Beidao	Asia/Shanghai
8840962593972	GB	Devizes	Europe/London
9330955219723	IR	Nowshahr	Asia/Tehran
3508492708086	KH	Paoy Paet	Asia/Phnom_Penh
9365651612295	RU	Privolzhskiy	Europe/Saratov
3124299260932	US	Kent	America/Los_Angeles
7065705228503	SE	Boo	Europe/Stockholm
4065642308538	SL	Freetown	Africa/Freetown
2276179279488	CN	Shuangcheng	Asia/Shanghai
0985958800899	IN	Parola	Asia/Kolkata
9209578425272	ES	San Juan de Aznalfarache	Europe/Madrid
9743105393523	NL	Emmeloord	Europe/Amsterdam
5394889074500	CN	Huangshi	Asia/Shanghai
1495716874257	US	Muskogee	America/Chicago
6444673682530	CU	Jaruco	America/Havana
9196603044556	US	Boston	America/New_York
1554298170017	US	Jackson	America/Chicago
8661195944832	US	Carlsbad	America/Denver
8230681416834	IT	Mesagne	Europe/Rome
0644424169884	ES	Reus	Europe/Madrid
9178658647814	ES	San Fernando de Henares	Europe/Madrid
8593193328331	JP	Sasayama	Asia/Tokyo
7434694782912	CN	Wacheng	Asia/Shanghai
4659449802711	CN	Zhuangyuan	Asia/Shanghai
1469765905200	US	Lino Lakes	America/Chicago
4305526765935	IN	Chharra	Asia/Kolkata
2766104540658	US	Kendall	America/New_York
2726251458428	DE	Schwalmtal	Europe/Berlin
2315380160472	FR	Bobigny	Europe/Paris
1564158819680	CU	Corralillo	America/Havana
9849939391299	ME	Budva	Europe/Podgorica
9123766034339	UY	Durazno	America/Montevideo
1794940196938	IT	Villabate	Europe/Rome
7382152669049	CN	Liaoyang	Asia/Shanghai
9980293408619	AR	Pontevedra	America/Argentina/Buenos_Aires
2429983605497	FR	Elbeuf	Europe/Paris
4346607677211	DE	Dahlem	Europe/Berlin
0557446054536	US	Belle Glade	America/New_York
7500274044760	AU	Perth	Australia/Perth
5207192866741	TN	Beni Khiar	Africa/Tunis
3129405770862	CN	Zaozhuang	Asia/Shanghai
3348152925817	IN	Saharsa	Asia/Kolkata
7049321218322	CU	Jaruco	America/Havana
9054720531062	RU	Kashira	Europe/Moscow
3651424400708	TR	Sungurlu	Europe/Istanbul
8569913143720	RU	Severodvinsk	Europe/Moscow
5145872853417	ES	Gernika-Lumo	Europe/Madrid
4517972738146	RU	Bogoroditsk	Europe/Moscow
9715836364561	BE	Temse	Europe/Brussels
0312734717896	MX	Zacoalco de Torres	America/Mexico_City
4655387182618	IN	Udumalaippettai	Asia/Kolkata
8616932733965	TR	Bergama	Europe/Istanbul
9275745851519	BR	Iturama	America/Sao_Paulo
8233657136392	KZ	Zaysan	Asia/Almaty
2553907081583	IN	Diamond Harbour	Asia/Kolkata
5681013878821	ID	Jambi City	Asia/Jakarta
9750011424449	BR	Buri	America/Sao_Paulo
5857818576655	NG	Olupona	Africa/Lagos
0232090739472	FI	Kallio	Europe/Helsinki
1022543870581	IN	Pune	Asia/Kolkata
0978411133764	US	Brighton Beach	America/New_York
4597882122464	PK	Jhol	Asia/Karachi
2981297809461	US	South Lawndale	America/Chicago
9108684006156	DZ	Thenia	Africa/Algiers
1286224774715	IT	Misterbianco	Europe/Rome
5386199156991	DE	Verl	Europe/Berlin
4377918092103	US	Norco	America/Los_Angeles
4636833116425	GB	Selby	Europe/London
1720369634324	BR	Valinhos	America/Sao_Paulo
9947844182596	IN	Sheoganj	Asia/Kolkata
4545823180899	NL	Hardenberg	Europe/Amsterdam
9267618961678	US	Peabody	America/New_York
1928578350848	HN	Olanchito	America/Tegucigalpa
9765456941413	RU	Privolzhskiy	Europe/Saratov
6121817823584	IE	Athlone	Europe/Dublin
8807672589879	NL	Zeist	Europe/Amsterdam
1877675982509	BE	Gembloux	Europe/Brussels
5295022564455	RS	Negotin	Europe/Belgrade
5500404541970	SE	Boo	Europe/Stockholm
3895915689290	GM	Farafenni	Africa/Banjul
7917408925077	RU	Shushary	Europe/Moscow
1845559743751	CN	Shaowu	Asia/Shanghai
3973546797819	ID	Tebingtinggi	Asia/Jakarta
1959636510713	US	Boston	America/New_York
4754322205105	CN	Zhuangyuan	Asia/Shanghai
0357629968915	GB	Viewpark	Europe/London
3966929180360	US	Beaumont	America/Los_Angeles
3547626574760	CN	Guli	Asia/Shanghai
2836509244700	US	Newburgh	America/New_York
5577452741423	IT	Tortona	Europe/Rome
6608822862956	TR	Mardin	Europe/Istanbul
4661091604490	US	Longview	America/Chicago
3014770401100	ID	Tarakan	Asia/Makassar
6080465750133	MW	Salima	Africa/Blantyre
9937298775772	US	Riverbank	America/Los_Angeles
8785428364126	CL	San Bernardo	America/Santiago
9974741151769	US	Kensington	America/New_York
6561476512977	IN	Leteri	Asia/Kolkata
1759958049133	US	Collinwood	America/New_York
8038499231386	DE	Rudolstadt	Europe/Berlin
1720380612974	IN	Kashipur	Asia/Kolkata
9350849992754	CN	Shaowu	Asia/Shanghai
8785738946852	GB	Walton-on-the-Naze	Europe/London
2628437845490	IN	Gariadhar	Asia/Kolkata
4145359499238	IN	Pujali	Asia/Kolkata
2953453307753	GB	Southsea	Europe/London
5885548950902	BE	Beveren	Europe/Brussels
9688464940516	BD	Kushtia	Asia/Dhaka
6034802420050	US	Hutto	America/Chicago
3447218504079	CN	Zhoushan	Asia/Shanghai
8221120259747	MX	Acayucan	America/Mexico_City
3561079496400	AT	Sankt Peter	Europe/Vienna
1367221118082	PH	Dipolog	Asia/Manila
7495109726662	ES	Las Gabias	Europe/Madrid
0592222606141	SD	Ar Ruseris	Africa/Khartoum
9596435447974	ES	Jumilla	Europe/Madrid
6463502803045	US	East Haven	America/New_York
6455662663201	IT	Portogruaro	Europe/Rome
4019647441035	RU	Bogoroditsk	Europe/Moscow
0484075680815	GB	East Dereham	Europe/London
3796082341748	DZ	Beni Douala	Africa/Algiers
8126739136888	BR	Caldas Novas	America/Sao_Paulo
4058981261473	NO	Harstad	Europe/Oslo
1524141224778	PT	Ponta Delgada	Atlantic/Azores
6482762001756	DZ	El Achir	Africa/Algiers
4186778198142	JP	Shinshiro	Asia/Tokyo
5151029771886	MY	Donggongon	Asia/Kuching
7645272377356	BR	Tucano	America/Bahia
4707682803269	FR	Arles	Europe/Paris
0072486912108	IN	Gariadhar	Asia/Kolkata
2938975384291	TN	Siliana	Africa/Tunis
0108771819309	KH	Paoy Paet	Asia/Phnom_Penh
2506373927329	BR	Marau	America/Sao_Paulo
4999234154435	NL	Barneveld	Europe/Amsterdam
1727113383392	ID	Jambi City	Asia/Jakarta
6910497310251	BR	Porto Velho	America/Porto_Velho
5505648106572	PK	Jhol	Asia/Karachi
6153115919850	RS	Sremska Mitrovica	Europe/Belgrade
1299629542636	US	Nampa	America/Boise
